YEAR,age,gender,marital_status,race,birth_place,education,occupation,industry,hours_per_week,income
1990,22,1,1,0,0,1,274,3,25,0
1990,32,1,0,0,0,0,303,3,40,0
1990,28,2,0,0,0,0,185,3,40,0
1990,66,1,0,0,0,1,5,6,40,1
1990,62,2,0,0,0,1,154,5,40,0
1990,62,1,0,0,0,0,0,0,0,0
1990,63,2,0,0,0,0,313,2,40,0
1990,22,2,1,1,0,1,433,3,32,0
1990,49,1,0,0,0,1,505,4,40,0
1990,48,2,0,0,0,0,0,0,0,0
1990,18,1,1,0,0,0,877,3,40,0
1990,44,1,0,1,0,1,16,2,40,1
1990,41,2,0,1,0,1,95,5,40,0
1990,18,2,1,1,0,1,666,1,0,0
1990,54,1,0,0,0,1,56,1,45,0
1990,52,2,0,0,0,1,274,3,20,0
1990,18,2,1,1,0,1,315,5,40,0
1990,27,2,1,1,0,1,447,5,40,0
1990,78,2,3,1,0,0,0,0,0,0
1990,29,1,0,0,0,1,259,3,40,0
1990,27,2,0,0,0,1,154,5,6,0
1990,47,1,0,0,0,0,473,0,84,0
1990,47,2,0,0,0,0,0,0,0,0
1990,52,1,0,0,0,1,79,0,50,1
1990,50,2,0,0,0,1,156,5,20,0
1990,18,2,1,0,0,0,379,0,20,0
1990,37,1,0,0,0,0,0,0,0,0
1990,35,2,0,0,0,1,754,1,40,0
1990,19,1,1,0,0,0,486,0,40,0
1990,23,2,3,1,0,0,785,1,30,0
1990,77,2,3,1,0,0,443,5,0,0
1990,23,2,1,1,0,1,446,5,0,0
1990,37,2,2,1,0,1,313,6,40,0
1990,33,1,0,0,0,0,549,1,40,0
1990,32,2,0,0,0,0,0,0,0,0
1990,72,1,0,0,0,0,0,0,0,0
1990,61,2,0,0,0,0,0,0,0,0
1990,19,1,1,0,0,0,473,0,72,0
1990,58,2,3,1,0,0,0,0,0,0
1990,28,1,1,1,0,0,579,1,20,0
1990,79,2,0,1,0,0,0,0,0,0
1990,21,1,0,0,0,1,734,1,32,0
1990,21,2,0,0,0,1,329,5,12,0
1990,39,1,0,1,0,1,804,2,50,0
1990,34,2,0,1,0,0,418,6,40,0
1990,33,2,1,1,0,0,0,0,0,0
1990,40,1,0,0,0,0,259,1,50,0
1990,30,2,0,0,0,0,313,3,35,0
1990,18,2,1,0,0,1,0,0,0,0
1990,51,2,2,1,0,0,449,4,28,0
1990,61,1,0,0,0,0,534,1,40,0
1990,56,2,0,0,0,0,0,0,0,0
1990,60,1,0,0,0,1,0,0,0,0
1990,59,2,0,0,0,1,0,0,0,0
1990,43,1,0,1,0,0,804,0,50,0
1990,42,2,0,1,0,0,436,3,0,0
1990,21,2,1,1,0,1,0,0,0,0
1990,20,1,1,1,0,1,733,1,40,0
1990,20,2,1,1,0,0,436,3,30,0
1990,74,1,0,0,0,0,0,0,0,0
1990,59,2,0,0,0,0,448,5,40,0
1990,45,1,0,0,0,0,796,1,40,0
1990,48,2,0,0,0,0,276,3,20,0
1990,56,1,0,0,0,0,878,1,60,1
1990,59,2,0,0,0,0,316,6,0,0
1990,63,1,0,0,0,0,303,4,40,0
1990,61,2,0,0,0,0,243,3,0,0
1990,28,1,0,0,0,0,783,1,40,0
1990,20,2,0,0,0,0,744,1,40,0
1990,53,1,0,0,0,0,686,3,40,0
1990,49,2,0,0,0,0,22,1,40,0
1990,34,1,0,0,0,0,47,2,40,0
1990,23,2,0,0,0,1,243,5,40,0
1990,66,1,0,0,0,0,796,1,15,0
1990,60,2,0,0,0,0,0,0,0,0
1990,56,1,0,0,0,0,856,1,40,0
1990,44,2,0,0,0,0,0,0,0,0
1990,21,1,1,0,0,0,453,1,40,0
1990,65,1,0,0,0,1,266,3,30,0
1990,64,2,0,0,0,1,266,3,9,0
1990,71,1,0,0,0,0,0,0,0,0
1990,62,2,0,0,0,0,0,0,0,0
1990,58,1,0,0,0,1,179,6,40,1
1990,58,2,0,0,0,0,355,2,4,0
1990,70,2,3,0,4,1,156,5,40,0
1990,55,1,0,0,0,0,869,0,84,0
1990,45,2,0,0,0,0,0,0,0,0
1990,39,1,0,1,0,0,453,5,12,0
1990,47,2,0,1,0,0,447,5,37,0
1990,47,2,2,0,0,0,276,3,40,0
1990,49,2,3,1,0,0,453,4,40,0
1990,22,1,0,1,0,0,0,0,0,0
1990,33,1,0,0,0,0,266,3,40,0
1990,26,2,0,0,0,0,385,2,45,0
1990,31,1,0,0,0,0,496,1,60,0
1990,31,2,0,0,0,0,628,1,40,0
1990,76,2,3,1,0,0,0,0,0,0
1990,61,1,3,1,0,0,0,0,0,0
1990,24,1,0,0,0,0,804,2,50,0
1990,21,2,0,0,0,0,385,2,45,0
1990,38,1,3,1,0,0,909,6,0,0
1990,71,1,2,0,0,0,0,0,0,0
1990,47,1,0,0,0,1,48,1,40,1
1990,45,2,0,0,0,1,0,0,0,0
1990,60,1,0,0,0,1,22,2,45,0
1990,57,2,0,0,0,1,95,5,35,0
1990,48,1,0,0,0,0,235,1,40,0
1990,44,2,0,0,0,0,383,4,24,0
1990,20,2,1,0,0,1,264,3,15,0
1990,28,2,3,1,0,0,447,5,40,0
1990,58,2,3,0,0,0,0,0,0,0
1990,79,1,0,0,0,0,426,1,40,0
1990,72,2,0,0,0,0,0,0,0,0
1990,67,1,0,0,0,0,473,0,50,0
1990,52,2,0,0,0,0,0,0,0,0
1990,54,2,1,0,0,0,0,0,0,0
1990,43,1,0,0,0,1,575,1,0,0
1990,27,2,0,0,0,1,276,3,50,0
1990,78,2,3,1,0,0,0,0,0,0
1990,33,1,3,1,0,0,453,6,40,0
1990,20,2,1,1,0,0,0,0,0,0
1990,60,1,0,0,0,1,203,5,60,0
1990,52,2,0,0,0,1,14,5,40,0
1990,63,2,3,0,0,0,0,0,0,0
1990,48,2,2,1,0,1,174,6,40,0
1990,61,1,0,0,0,1,79,0,25,0
1990,59,2,0,0,0,0,274,3,16,0
1990,33,2,2,1,0,0,385,6,40,0
1990,51,1,0,0,0,0,628,1,60,0
1990,49,2,0,0,0,0,0,0,0,0
1990,51,1,0,0,0,1,757,1,40,0
1990,43,2,0,3,3,1,473,0,40,0
1990,56,1,0,0,0,0,804,1,50,0
1990,55,2,0,0,0,0,329,5,40,0
1990,70,2,0,1,0,0,0,0,0,0
1990,35,1,1,1,0,0,558,0,8,0
1990,36,2,3,1,0,0,777,1,40,0
1990,68,1,0,0,0,0,0,0,0,0
1990,64,2,0,0,0,0,0,0,0,0
1990,45,1,0,0,0,0,0,0,0,0
1990,43,2,0,0,0,0,0,0,0,0
1990,20,2,1,0,0,1,0,0,0,0
1990,38,1,0,1,0,1,207,5,40,0
1990,33,2,0,1,0,1,458,4,40,0
1990,67,1,0,0,0,0,27,3,40,1
1990,61,2,0,0,0,0,0,0,0,0
1990,43,1,3,0,0,1,599,0,0,0
1990,18,1,1,0,0,0,0,0,0,0
1990,19,2,1,0,0,0,0,0,0,0
1990,18,1,1,0,0,0,0,0,0,0
1990,76,1,3,0,0,0,0,0,0,0
1990,52,1,0,0,0,0,573,0,20,0
1990,36,2,0,0,0,1,308,4,40,0
1990,80,1,3,0,0,0,17,3,0,0
1990,39,2,2,0,0,1,95,5,40,0
1990,18,1,1,0,0,0,276,3,20,0
1990,60,1,0,0,0,0,507,0,40,0
1990,60,2,0,0,0,0,0,0,0,0
1990,27,1,0,0,0,0,678,5,40,0
1990,28,2,0,0,0,0,888,3,30,0
1990,37,1,0,0,0,1,549,5,40,0
1990,36,2,0,0,0,1,208,5,40,0
1990,29,1,0,0,0,1,529,2,40,0
1990,23,2,0,0,0,1,104,5,40,0
1990,49,1,0,0,0,0,274,3,38,0
1990,43,2,0,0,0,0,0,0,0,0
1990,21,2,1,0,0,1,276,3,15,0
1990,38,1,0,0,0,0,486,0,40,1
1990,36,2,0,0,0,0,276,3,21,0
1990,58,2,0,0,0,0,327,3,25,0
1990,55,1,0,0,0,0,426,4,30,0
1990,28,1,0,0,0,1,518,1,50,0
1990,27,2,0,0,0,1,0,0,0,0
1990,45,1,0,0,0,1,257,4,47,0
1990,44,2,0,0,0,0,274,3,24,0
1990,21,1,1,0,0,1,383,4,38,0
1990,32,1,2,0,0,0,585,0,40,0
1990,27,2,1,1,0,0,276,3,35,0
1990,63,1,0,0,0,0,736,1,40,0
1990,63,2,0,0,0,0,365,5,0,0
1990,70,1,0,0,0,1,885,3,55,0
1990,70,2,0,0,0,0,0,0,0,0
1990,27,1,1,0,0,1,274,3,30,0
1990,78,2,3,0,0,1,0,0,0,0
1990,64,2,3,0,0,0,0,0,0,0
1990,57,1,0,0,0,0,828,1,0,0
1990,60,2,0,0,0,0,438,1,40,0
1990,39,2,3,1,0,1,228,2,40,0
1990,20,1,1,1,0,0,444,3,0,0
1990,19,1,1,1,0,0,276,3,18,0
1990,75,2,3,1,0,0,447,5,0,0
1990,68,2,1,1,0,0,0,0,0,0
1990,63,1,2,1,0,0,0,0,0,0
1990,56,1,2,1,0,0,579,5,15,0
1990,41,1,3,1,0,0,769,1,40,0
1990,33,2,1,1,0,1,447,5,24,0
1990,55,1,3,1,0,0,845,2,0,0
1990,68,1,3,1,0,0,808,5,0,0
1990,33,2,2,1,0,0,0,0,0,0
1990,62,2,3,1,0,0,207,5,35,0
1990,22,2,1,1,0,1,156,5,0,0
1990,65,1,0,0,0,1,549,4,0,0
1990,64,2,0,0,0,0,804,2,50,0
1990,34,2,2,3,3,0,407,4,30,0
1990,38,2,1,0,0,1,253,4,40,1
1990,63,1,1,0,0,0,0,0,0,0
1990,26,2,1,1,0,0,0,0,0,0
1990,25,2,1,1,0,0,0,0,0,0
1990,59,1,2,1,0,1,159,6,40,0
1990,69,2,3,3,0,0,0,0,0,0
1990,54,2,3,0,0,0,276,3,36,0
1990,69,2,3,0,0,0,276,3,0,0
1990,25,2,2,0,0,1,337,3,40,0
1990,42,1,0,0,0,1,699,1,40,0
1990,33,2,0,0,0,1,189,4,40,0
1990,20,2,1,0,0,1,276,3,27,0
1990,18,2,1,0,0,0,438,3,20,0
1990,43,1,0,0,0,0,828,2,84,0
1990,43,2,0,0,0,0,276,4,37,0
1990,21,1,0,0,0,0,566,3,40,0
1990,21,2,0,0,0,1,447,5,58,0
1990,49,2,2,1,0,0,628,4,40,0
1990,28,2,1,1,0,0,95,5,40,0
1990,19,1,1,1,0,0,796,6,30,0
1990,29,1,1,0,0,1,17,3,50,0
1990,26,1,1,0,0,1,734,1,40,0
1990,54,1,0,1,0,0,804,3,45,0
1990,52,2,0,1,0,0,0,0,0,0
1990,26,2,1,1,0,1,777,3,0,0
1990,25,2,1,1,0,1,436,3,30,0
1990,29,2,1,1,0,0,909,6,0,0
1990,73,1,0,0,0,1,0,0,0,0
1990,69,2,0,0,0,1,0,0,0,0
1990,34,1,1,0,0,1,216,5,0,0
1990,78,1,0,0,0,0,0,0,0,0
1990,60,2,0,0,0,0,22,4,50,0
1990,25,1,2,1,0,0,889,4,40,0
1990,52,2,2,1,0,0,453,5,40,0
1990,64,1,0,0,0,0,275,4,0,0
1990,63,2,0,0,0,0,0,0,0,0
1990,78,1,0,0,0,0,0,0,0,0
1990,77,2,0,0,0,0,0,0,0,0
1990,67,1,0,0,0,0,637,2,40,0
1990,66,2,0,0,0,0,0,0,0,0
1990,64,1,0,0,0,0,243,3,40,1
1990,67,2,0,0,0,0,0,0,0,0
1990,28,2,2,0,0,1,193,3,35,0
1990,21,1,1,0,0,0,436,3,20,0
1990,46,2,2,0,0,0,319,5,45,0
1990,32,1,0,0,0,0,259,1,40,0
1990,25,2,0,0,0,1,18,4,40,0
1990,35,2,2,0,0,1,243,3,53,0
1990,20,2,1,0,0,1,155,5,30,0
1990,80,2,0,0,0,0,0,0,0,0
1990,42,1,0,1,0,1,253,4,40,0
1990,43,2,0,1,0,1,263,3,28,0
1990,18,1,1,1,0,0,0,0,0,0
1990,24,1,1,1,0,0,174,5,36,0
1990,34,1,0,0,0,1,216,5,40,0
1990,29,2,0,0,0,1,206,5,40,0
1990,53,1,0,0,0,0,0,0,0,0
1990,53,2,0,0,0,0,27,6,0,0
1990,43,1,0,0,0,1,188,5,40,0
1990,41,2,0,0,0,1,468,5,12,0
1990,68,2,3,0,0,1,0,0,0,0
1990,41,2,2,0,0,1,313,1,40,0
1990,21,2,2,0,0,0,436,3,20,0
1990,20,1,1,2,1,1,0,0,0,0
1990,20,2,3,0,0,0,379,1,0,0
1990,21,1,1,1,0,1,883,2,40,0
1990,21,1,1,1,0,1,883,2,40,0
1990,20,1,1,1,0,1,549,4,12,0
1990,46,2,2,0,0,1,254,4,30,0
1990,49,2,2,0,0,1,22,2,40,0
1990,18,1,1,0,0,1,877,3,25,0
1990,24,2,1,0,0,0,313,3,40,0
1990,24,2,1,0,0,0,15,5,40,0
1990,43,1,0,0,0,1,33,5,45,1
1990,42,2,0,0,0,1,319,5,40,0
1990,19,2,1,0,0,1,0,0,0,0
1990,57,1,0,0,0,1,154,5,60,1
1990,51,2,0,0,0,0,877,3,24,0
1990,68,1,0,0,0,0,0,0,0,0
1990,70,2,0,0,0,0,0,0,0,0
1990,31,2,3,1,0,1,0,0,0,0
1990,51,2,2,1,0,0,466,5,12,0
1990,35,1,3,1,0,0,869,0,0,0
1990,52,1,3,1,0,1,869,0,0,0
1990,76,2,0,1,0,0,0,0,0,0
1990,33,2,1,1,0,1,0,0,0,0
1990,67,2,2,1,0,0,888,3,0,0
1990,30,1,1,1,0,0,505,3,0,0
1990,61,1,0,0,0,0,637,1,40,0
1990,58,2,0,0,0,0,0,0,0,0
1990,54,1,3,0,0,1,176,5,0,0
1990,27,1,2,0,0,1,889,3,50,0
1990,62,1,2,0,0,1,889,4,0,0
1990,35,1,0,0,0,0,777,1,44,0
1990,28,2,0,0,0,0,688,3,25,0
1990,73,2,3,0,0,0,0,0,0,0
1990,36,2,1,0,0,0,435,3,24,0
1990,67,2,3,1,0,0,356,2,0,0
1990,34,1,2,0,0,1,253,4,60,0
1990,45,1,1,0,0,1,447,5,40,0
1990,38,1,0,0,0,0,715,1,50,0
1990,30,2,0,0,0,0,253,4,8,0
1990,71,1,0,0,0,0,337,6,40,0
1990,62,2,0,0,0,0,378,5,40,0
1990,61,1,0,0,0,0,22,5,48,0
1990,45,2,0,0,0,1,95,5,40,0
1990,32,1,0,3,0,0,547,3,40,0
1990,31,2,0,3,0,1,406,4,40,0
1990,76,2,0,0,0,0,0,0,0,0
1990,62,1,0,1,0,0,883,1,40,0
1990,58,2,0,1,0,0,0,0,0,0
1990,36,2,1,1,0,0,407,4,30,0
1990,23,2,1,1,0,1,769,3,0,0
1990,31,1,1,1,0,0,777,1,40,1
1990,78,2,3,1,0,1,0,0,0,0
1990,23,1,1,0,0,1,424,6,30,0
1990,22,1,1,0,0,0,269,3,40,0
1990,51,1,0,0,0,0,558,0,55,0
1990,52,2,0,0,0,0,319,0,0,0
1990,23,1,1,0,0,0,276,3,40,0
1990,35,1,1,0,0,0,856,1,45,0
1990,68,1,3,0,0,0,0,0,0,0
1990,35,1,0,0,0,1,695,2,40,0
1990,29,2,0,0,0,1,22,5,40,0
1990,23,1,1,0,0,0,869,0,9,0
1990,78,2,3,0,0,0,0,0,0,0
1990,69,2,2,0,0,1,0,0,0,0
1990,64,1,0,0,0,1,268,3,25,0
1990,61,2,0,0,0,0,0,0,0,0
1990,34,1,0,1,0,0,804,2,40,0
1990,35,2,0,1,0,1,476,0,42,0
1990,75,2,3,0,0,0,317,4,16,0
1990,50,1,0,0,0,1,558,0,50,0
1990,51,2,0,0,0,1,313,3,40,0
1990,73,2,0,0,0,0,0,0,0,0
1990,43,2,2,0,0,0,436,3,20,0
1990,66,1,0,0,0,0,0,0,0,0
1990,63,2,0,0,0,0,0,0,0,0
1990,53,1,0,0,0,0,505,4,40,0
1990,55,2,0,0,0,0,653,1,40,0
1990,21,1,1,0,0,0,828,2,84,0
1990,70,1,0,0,0,0,364,3,40,0
1990,58,2,0,0,0,1,0,0,0,0
1990,65,1,0,0,0,1,85,5,0,0
1990,52,2,0,0,0,0,22,5,75,0
1990,76,1,3,0,0,0,567,0,40,0
1990,72,1,3,0,0,0,0,0,0,0
1990,52,1,2,0,0,0,22,3,50,0
1990,57,1,0,0,0,1,22,0,60,0
1990,59,2,0,0,0,0,0,0,0,0
1990,31,1,2,0,0,1,22,0,50,0
1990,45,1,0,0,0,0,22,0,40,0
1990,38,2,0,0,0,1,254,4,40,0
1990,54,2,2,0,0,0,447,5,40,0
1990,32,2,1,0,0,1,205,5,40,0
1990,56,1,2,0,0,0,426,4,57,0
1990,71,2,3,0,0,0,274,3,10,0
1990,33,1,1,0,0,0,516,0,40,0
1990,39,1,1,0,0,0,575,1,40,0
1990,40,2,2,0,0,1,21,5,30,0
1990,18,1,1,0,0,0,459,5,25,0
1990,60,1,0,0,0,0,779,0,40,0
1990,56,2,0,0,0,0,0,0,0,0
1990,22,1,1,0,0,0,577,2,40,0
1990,45,1,0,0,0,1,228,6,50,0
1990,45,2,0,0,0,1,243,4,50,0
1990,18,2,1,0,0,0,264,3,40,0
1990,61,2,2,0,0,0,23,4,35,0
1990,61,1,0,0,0,0,453,4,40,0
1990,62,2,0,0,0,0,0,0,0,0
1990,40,1,0,0,0,0,269,3,60,0
1990,38,2,0,0,0,1,313,3,50,0
1990,44,1,0,0,0,1,253,4,40,1
1990,43,2,0,0,0,1,5,6,40,0
1990,24,1,0,0,2,1,243,3,40,0
1990,22,2,0,0,0,0,343,3,30,0
1990,52,2,3,1,0,0,407,4,20,0
1990,26,1,1,1,0,0,888,1,0,0
1990,29,1,3,1,0,0,567,0,30,0
1990,40,1,3,0,0,0,744,1,40,0
1990,19,1,1,0,0,1,877,3,30,0
1990,58,2,3,0,0,0,0,0,0,0
1990,38,1,0,0,0,1,176,5,50,0
1990,36,2,0,0,0,1,159,5,6,0
1990,59,2,3,0,0,0,389,6,40,0
1990,26,1,0,0,0,0,878,4,40,0
1990,22,2,0,0,0,0,796,1,40,0
1990,34,1,0,0,0,0,785,1,40,0
1990,29,2,0,0,0,0,435,3,0,0
1990,47,1,0,0,0,1,355,2,40,0
1990,64,2,0,0,0,1,0,0,0,0
1990,48,2,2,0,0,1,338,2,40,0
1990,18,1,1,0,0,0,0,0,0,0
1990,79,1,0,0,0,0,0,0,0,0
1990,77,2,0,0,0,0,0,0,0,0
1990,41,1,0,0,0,0,804,0,40,0
1990,37,2,0,0,0,0,156,5,24,0
1990,18,1,1,0,0,0,785,3,40,0
1990,70,1,0,0,0,0,689,2,0,0
1990,64,2,0,0,0,0,23,3,0,0
1990,26,2,2,0,0,0,744,1,0,0
1990,60,1,0,0,0,1,0,0,0,0
1990,52,2,0,3,3,1,744,1,40,0
1990,62,2,3,0,0,0,436,3,40,0
1990,76,1,0,0,0,0,473,0,30,0
1990,61,2,0,0,0,0,0,0,0,0
1990,73,2,3,0,0,1,156,5,40,1
1990,60,1,0,0,0,0,804,0,43,0
1990,47,2,0,0,0,1,159,5,14,0
1990,26,1,1,0,0,1,129,5,40,0
1990,23,2,1,0,0,1,274,3,15,0
1990,53,2,3,0,0,0,458,4,40,0
1990,43,1,0,0,0,1,503,6,40,0
1990,42,2,0,0,0,1,156,5,40,0
1990,57,2,3,0,0,0,749,1,40,0
1990,79,2,3,0,0,0,0,0,0,1
1990,69,1,3,0,0,0,378,3,20,0
1990,45,2,3,0,0,0,744,1,40,0
1990,20,1,1,0,0,0,37,3,50,0
1990,42,2,2,0,0,0,458,4,40,0
1990,32,1,0,0,0,0,79,0,40,0
1990,32,2,0,0,0,0,744,1,40,0
1990,46,1,0,0,0,0,473,0,40,0
1990,45,2,0,0,0,0,744,1,40,0
1990,23,1,1,0,0,0,475,0,35,0
1990,73,2,2,0,0,0,0,0,0,0
1990,49,1,2,0,0,0,0,0,0,0
1990,41,1,0,0,0,0,843,1,40,0
1990,40,2,0,0,0,0,744,1,40,0
1990,19,2,1,0,0,0,796,1,20,0
1990,41,1,0,0,0,0,27,6,60,1
1990,38,2,0,0,0,1,95,6,40,0
1990,40,1,0,1,0,1,418,6,40,0
1990,40,2,0,1,0,1,447,5,40,0
1990,57,2,2,0,0,0,0,0,0,0
1990,50,1,0,0,0,0,804,2,40,0
1990,42,2,0,0,0,0,458,4,40,0
1990,18,2,1,0,0,0,0,0,0,0
1990,46,2,2,1,0,1,453,5,35,0
1990,76,1,3,0,0,0,0,0,0,0
1990,32,1,3,1,0,0,744,1,40,0
1990,32,2,3,1,0,0,744,1,40,0
1990,75,1,0,0,0,1,0,0,0,0
1990,64,2,0,0,0,1,0,0,0,0
1990,18,2,1,0,0,0,0,0,0,0
1990,38,2,3,1,0,0,0,0,0,0
1990,19,2,1,1,0,0,0,0,0,0
1990,46,1,0,1,0,0,448,5,40,0
1990,44,2,0,1,0,0,744,1,40,0
1990,59,1,0,0,0,0,585,0,40,0
1990,56,2,0,0,0,0,444,3,20,0
1990,78,2,3,1,0,0,0,0,0,0
1990,37,1,3,1,0,0,869,0,40,0
1990,30,1,3,1,0,0,0,0,0,0
1990,36,2,3,1,0,0,889,1,40,0
1990,36,1,1,1,0,0,558,0,0,0
1990,66,2,3,1,0,0,799,1,0,0
1990,19,2,1,1,0,0,488,0,0,0
1990,59,1,0,0,0,0,777,1,40,0
1990,58,2,0,0,0,1,95,6,40,0
1990,76,1,0,0,0,0,0,0,0,0
1990,73,2,0,0,0,0,0,0,0,0
1990,45,1,0,0,0,1,473,0,80,0
1990,42,2,0,0,0,1,156,5,35,0
1990,41,2,2,1,0,1,487,0,30,0
1990,18,1,1,1,0,0,0,0,0,0
1990,37,2,3,1,0,0,453,5,50,0
1990,49,2,2,0,0,1,0,0,0,0
1990,32,1,0,1,0,1,785,1,40,0
1990,30,2,0,1,0,1,389,5,40,0
1990,25,2,2,0,0,0,744,1,40,0
1990,18,1,1,0,0,0,595,0,40,0
1990,66,1,0,0,0,0,909,6,0,0
1990,62,2,0,0,0,0,909,6,0,0
1990,77,2,3,0,0,0,0,0,0,0
1990,38,1,0,0,0,1,628,2,40,0
1990,33,2,0,0,0,0,25,2,40,0
1990,73,2,3,0,0,0,0,0,0,0
1990,57,2,2,0,0,0,447,5,40,0
1990,20,1,1,0,0,0,579,0,0,0
1990,79,2,3,0,0,0,0,0,0,0
1990,31,1,0,0,0,1,253,4,40,0
1990,31,2,0,0,0,1,156,5,40,0
1990,43,2,2,1,0,0,405,4,35,0
1990,19,1,1,1,0,0,259,3,18,0
1990,41,2,0,1,0,0,436,3,20,0
1990,44,1,0,1,0,0,779,1,0,0
1990,25,1,0,0,0,1,628,1,40,0
1990,23,2,0,0,0,1,379,1,40,0
1990,38,2,2,1,0,0,0,0,0,0
1990,29,2,1,1,0,0,0,0,0,0
1990,35,1,0,1,0,1,414,6,60,0
1990,42,2,0,1,0,1,418,6,66,0
1990,23,1,0,1,0,0,883,1,40,0
1990,24,2,0,1,0,0,276,3,35,0
1990,67,1,0,0,0,0,866,0,40,0
1990,49,2,0,0,0,0,785,1,40,0
1990,49,1,0,0,0,1,22,2,55,0
1990,48,2,0,0,0,1,259,3,0,0
1990,57,1,0,0,0,0,804,1,50,0
1990,59,2,0,0,0,0,436,5,30,0
1990,26,1,0,0,0,0,374,2,50,0
1990,26,2,0,0,0,0,385,2,45,0
1990,72,2,2,0,0,0,0,0,0,0
1990,72,2,3,0,0,0,155,5,20,0
1990,78,1,0,0,0,0,808,6,40,0
1990,74,2,0,0,0,0,0,0,0,0
1990,69,2,3,1,0,0,0,0,0,0
1990,46,2,3,0,0,0,468,5,40,0
1990,76,2,3,0,0,0,406,4,35,0
1990,54,1,0,0,0,0,276,3,38,0
1990,41,2,0,0,0,1,0,0,0,0
1990,74,1,0,0,0,0,0,0,0,0
1990,73,2,0,0,0,0,0,0,0,0
1990,28,1,0,0,0,1,575,1,40,0
1990,29,2,0,0,0,1,23,4,40,0
1990,36,1,0,0,0,0,505,4,50,0
1990,29,2,0,0,0,0,243,3,50,0
1990,73,1,0,1,0,1,0,0,0,0
1990,74,2,0,1,0,1,0,0,0,0
1990,56,1,2,0,0,0,869,0,40,0
1990,58,1,0,0,0,0,243,3,50,1
1990,51,2,0,0,0,0,313,3,30,0
1990,73,1,0,0,0,1,243,3,30,0
1990,73,2,0,0,0,1,0,0,0,0
1990,45,1,1,1,0,1,486,4,40,0
1990,36,1,0,1,0,0,563,0,40,0
1990,24,2,0,1,0,0,364,1,40,0
1990,58,1,0,0,0,0,0,0,0,0
1990,57,2,0,0,0,0,0,0,0,0
1990,33,1,0,0,0,0,259,3,40,0
1990,35,2,0,0,0,1,95,5,45,0
1990,26,1,0,0,0,0,453,1,68,0
1990,32,2,0,0,0,0,274,4,38,0
1990,73,2,3,0,0,0,0,0,0,0
1990,54,1,2,0,0,0,909,6,0,0
1990,44,2,2,0,0,0,435,3,40,0
1990,67,1,0,0,0,0,0,0,0,0
1990,67,2,0,0,0,0,0,0,0,0
1990,49,1,0,0,0,0,418,6,42,0
1990,49,2,0,0,0,0,274,3,30,0
1990,25,1,0,0,0,0,274,3,60,0
1990,23,2,0,0,0,0,379,1,42,0
1990,63,1,0,1,0,0,496,1,40,0
1990,62,2,0,1,0,0,808,5,30,0
1990,18,2,1,1,0,0,436,5,30,0
1990,75,2,3,1,0,0,436,3,0,0
1990,71,1,0,1,0,0,0,0,0,0
1990,65,2,0,1,0,0,0,0,0,0
1990,47,2,0,0,0,1,15,5,70,0
1990,65,1,0,0,0,1,447,6,70,0
1990,23,1,2,0,0,0,567,0,40,0
1990,76,1,0,0,0,0,0,0,0,0
1990,72,2,0,0,0,0,0,0,0,0
1990,48,1,0,1,0,0,787,1,40,0
1990,47,2,0,1,0,0,0,0,0,0
1990,27,2,1,1,0,1,0,0,0,0
1990,26,2,3,1,0,0,0,0,0,0
1990,22,1,0,0,0,1,597,0,40,0
1990,23,2,0,0,0,0,785,1,40,0
1990,55,2,3,0,0,0,0,0,0,0
1990,71,2,3,1,0,0,407,4,0,0
1990,19,1,1,1,0,0,365,3,6,0
1990,26,2,3,1,0,1,95,5,40,0
1990,47,1,0,0,0,1,159,2,40,0
1990,42,2,0,0,0,1,376,4,40,0
1990,20,1,1,0,0,0,479,0,30,0
1990,79,2,3,0,0,0,0,0,0,0
1990,69,1,0,0,0,0,809,5,0,0
1990,71,2,0,0,0,1,447,5,40,0
1990,32,1,0,0,0,1,84,5,40,0
1990,33,2,0,0,0,1,95,5,0,0
1990,26,1,1,0,0,1,903,6,60,0
1990,22,1,0,0,0,1,226,6,40,0
1990,22,2,0,0,0,1,156,5,40,0
1990,31,1,1,0,0,0,889,1,8,0
1990,53,1,0,0,0,0,759,2,40,1
1990,45,2,0,0,0,0,313,5,0,0
1990,25,2,2,0,0,1,207,5,40,0
1990,50,1,0,0,0,0,567,0,40,0
1990,50,2,0,0,0,0,744,1,0,0
1990,56,1,0,1,0,0,496,1,40,0
1990,59,2,0,1,0,0,466,5,40,0
1990,22,1,1,1,0,1,486,0,0,0
1990,47,1,0,0,0,0,475,0,70,0
1990,45,2,0,0,0,0,755,1,45,0
1990,68,1,0,0,0,0,0,0,0,0
1990,67,2,0,0,0,0,0,0,0,0
1990,60,1,0,0,0,0,653,0,40,0
1990,48,2,0,0,0,0,0,0,0,0
1990,28,1,1,0,0,1,164,5,40,0
1990,18,1,0,0,0,0,486,0,40,0
1990,19,2,0,0,0,0,276,3,0,0
1990,46,1,0,0,0,0,579,0,0,0
1990,49,2,0,0,0,0,447,4,30,0
1990,30,1,0,0,0,0,889,1,40,0
1990,24,2,0,0,0,0,0,0,0,0
1990,47,1,0,0,0,1,64,4,40,0
1990,45,2,0,0,0,1,23,3,40,0
1990,23,2,1,0,0,0,96,3,40,0
1990,52,1,0,0,0,1,744,1,48,0
1990,54,2,0,0,0,1,338,1,44,0
